gemeente;gemeente_id;bureau_id;bureau_label;bureau_zip_opgezocht;Lat;Long;total_counted;cast;percentage_gestemd;percentage_gestemd_95_100;percentage_gestemd_65_95;percentage_gestemd_tot_65;aantal_niet_gestemd;VVD;PvDA;PVV;SP;CDA;D66;CU;GL;SGP;PvdD;50PLUS;OndernemersPartij;VNL (VoorNederland);DENK;Forum voor Democratie;De Burger Beweging;Vrijzinnige Partij;GeenPeil;Piratenpartij;Libertarische Partij (LP);Lokaal in de Kamer;Artikel 1;grootste_partij_w;tweede_grootste_partij_w;derde_grootste_partij_w;grootste_partij;tweede_grootste_partij;derde_grootste_partij;INWONER;MAN;VROUW;INW_014;INW_1524;INW_2544;INW_4564;INW_65PL;P_NL_ACHTG;P_WE_MIG_A;P_NW_MIG_A;AANTAL_HH;TOTHH_EENP;TOTHH_MPZK;HH_EENOUD;HH_TWEEOUD;GEM_HH_GR;WONING;WONVOOR45;WON_4564;WON_6574;WON_7584;WON_8594;WON_9504;WON_0514;WON_1524;P_HUURWON;P_KOOPWON;WON_HCORP;WON_MRGEZ;WON_NBEW;WOZWONING;G_GAS_WON;G_ELEK_WON
Sint-Michielsgestel;845;0845::SB2;BINT voor welzijn & ondersteuning;5271SG;51,64091352;5,362824858;1072;1392;0,770114943;0;1;0;320;286;34;149;109;152;148;10;84;0;29;38;1;4;1;19;0;0;2;2;0;1;0;1;5;3;VVD;CDA;PVV;75;45;30;5;10;35;25;5;70;10;20;55;40;10;;;1,4;55;;;;;50;;;;90;;50;35;;150;1810;2680
Sint-Michielsgestel;845;0845::SB3;Party 's & Meetings Absoluut;5271AL;51,64749238;5,354578256;1374;1528;0,89921466;0;1;0;154;302;62;232;174;160;167;8;119;1;38;49;4;9;1;29;0;0;0;9;0;5;0;1;3;4;VVD;PVV;SP;60;30;25;20;5;15;10;5;90;;;20;;5;;10;2,9;20;15;;;;;;;;;90;;;;265;1860;3800
Sint-Michielsgestel;845;0845::SB4;Gemeentehuis;5271GC;51,64046947;5,347356125;1098;1040;1;1;0;0;0;257;60;131;111;151;183;12;98;0;29;29;0;3;3;22;0;0;0;5;0;1;0;1;6;5;VVD;D66;CDA;25;15;15;;;;10;10;100;;;15;5;;;;1,9;15;10;;;;;;;;;90;;;;283;2020;2650
Sint-Michielsgestel;845;0845::SB5;De Huif;5271GT;51,63841513;5,345168114;923;1117;0,826320501;0;1;0;194;241;56;121;133;111;99;4;72;1;22;27;0;2;0;15;2;1;1;3;0;8;1;1;4;3;VVD;SP;PVV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sint-Michielsgestel;845;0845::SB6;Sporthal Theereheide;5271RR;51,6343645;5,335186941;1105;1354;0,816100443;0;1;0;249;406;48;67;86;185;174;14;63;2;23;19;2;5;0;9;0;0;0;1;0;0;0;1;5;6;VVD;CDA;D66;30;20;10;5;5;;15;5;90;;;10;;5;;5;2,9;10;;;5;;;;;;;90;;;;904;3980;6300
Sint-Michielsgestel;845;0845::SB7;Dorpshuis De Kei;5291AB;51,61919423;5,355021893;1363;1719;0,79290285;0;1;0;356;322;41;220;152;263;137;12;87;2;31;56;4;7;0;17;0;0;1;6;0;3;0;1;5;3;VVD;CDA;PVV;35;20;20;5;5;10;15;;100;;;15;;5;;5;2,3;15;10;;;;;;;;;90;;;;307;2440;3930
Sint-Michielsgestel;845;0845::SB8;Caf̩ 't Trefpunt;5275JC;51,65890561;5,379242972;1276;1776;0,718468468;0;1;0;500;349;61;189;136;193;187;11;69;0;22;35;1;4;0;15;0;0;0;3;0;1;0;1;5;3;VVD;CDA;PVV;70;35;35;15;15;10;25;10;90;10;;25;5;5;;15;3;25;;10;5;;;;;;;100;;;;445;2910;5280
Sint-Michielsgestel;845;0845::SB9;Herberg De Kieppekooi;5271TN;51,66364266;5,367955633;963;1568;0,614158163;0;0;1;605;264;33;143;108;194;93;10;62;0;17;25;0;1;0;12;0;0;0;0;0;0;1;1;5;3;VVD;CDA;PVV;40;20;20;;10;10;10;5;100;;;15;5;;;5;2,6;15;5;;;5;;;;;;90;;;;432;2430;3830
Sint-Michielsgestel;845;0845::SB10;Litserborg;5275BW;51,66949625;5,370842469;1791;1737;1;1;0;0;0;407;78;209;236;293;250;9;150;0;49;66;0;9;3;24;0;0;0;2;0;0;0;1;5;6;VVD;CDA;D66;40;20;20;;;;20;10;90;;;20;;15;;;2,1;20;;5;;5;;;;;;100;;;;372;2500;4010
Sint-Michielsgestel;845;0845::SB11;Vivent Berlerode;5258HH;51,67667406;5,402365758;881;1587;0,555135476;0;0;1;706;223;38;101;132;153;91;5;68;1;15;35;2;2;0;15;0;0;0;0;0;0;0;1;5;4;VVD;CDA;SP;115;35;80;;;;;110;100;;;65;50;10;;;1,2;80;;;;;;20;55;;90;;70;80;10;95;;
Sint-Michielsgestel;845;0845::SB12;Basisschool Theresia;5258AG;51,68233052;5,397789757;1451;1572;0,92302799;0;1;0;121;439;81;155;145;216;225;11;98;1;25;25;1;5;1;18;0;0;0;5;0;0;0;1;6;5;VVD;D66;CDA;65;30;35;15;;20;10;20;90;;;30;10;10;;5;2,1;30;;15;;;;;10;;40;60;10;10;;252;1620;3020
Sint-Michielsgestel;845;0845::SB13;Herberg De Gouden Leeuw;5258BE;51,68177517;5,393028852;769;1367;0,562545721;0;0;1;598;205;27;90;114;115;98;5;53;1;17;19;1;6;1;13;1;0;0;1;0;0;0;1;5;4;VVD;CDA;SP;50;30;25;5;5;15;20;5;80;20;;20;5;10;;5;2,4;20;10;;;;;;;;40;60;;5;;389;3320;3200
Sint-Michielsgestel;845;0845::SB14;Den Durpsherd;5258KB;51,67543377;5,40596627;1928;1554;1;1;0;0;0;533;80;235;245;277;236;16;150;1;48;52;3;5;3;29;1;0;0;3;0;9;0;1;5;4;VVD;CDA;SP;45;20;25;10;5;5;20;5;90;;;15;;5;;10;2,8;20;15;;;;;;;;30;70;;5;;324;1930;3830
Sint-Michielsgestel;845;0845::SB15;De Moerkoal;5258LE;51,66306912;5,419217859;1157;1404;0,824074074;0;1;0;247;307;51;156;172;179;131;4;64;7;28;17;0;4;1;23;1;0;2;4;0;1;2;1;5;4;VVD;CDA;SP;40;25;20;5;;15;15;5;80;20;;20;5;10;;;2;20;;5;;10;;;;;60;40;10;5;;222;1330;3110
Sittard-Geleen;1883;1883::SB1;Stadskantoor Sittard;6131LB;50,99583178;5,868198249;1375;1795;0,766016713;0;1;0;420;278;53;169;121;271;189;19;131;1;61;38;0;3;5;24;0;2;0;4;0;0;1;1;5;6;VVD;CDA;D66;40;10;30;;;;;35;80;20;;40;35;;;;1,1;40;;;;;40;;;;100;;;40;;92;860;1590
Sittard-Geleen;1883;1883::SB2;Schouwburg De Domijnen;6131AE;50,9990413;5,85847271;1353;1689;0,801065719;0;1;0;336;245;46;148;118;236;213;9;170;1;61;47;6;6;6;23;3;0;3;7;0;0;0;1;5;6;VVD;CDA;D66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sittard-Geleen;1883;1883::SB3;Multifuntioneel Centrum Sanderbout;6134TZ;50,99016454;5,847567631;1056;1637;0,645082468;0;0;1;581;72;54;389;205;75;54;4;73;2;29;54;1;0;26;7;0;1;1;4;0;0;1;3;4;5;PVV;SP;CDA;35;20;20;5;;10;15;;60;30;10;15;;;;5;2,3;15;;15;;;;;;;60;40;10;5;;129;1720;2680
Sittard-Geleen;1883;1883::SB4;Gemeenschapshuis de Landjwaer;6133AJ;50,99147514;5,857706819;1808;1694;1;1;0;0;0;273;103;266;242;245;233;16;223;2;80;72;0;0;5;38;1;0;0;8;0;0;0;1;3;5;VVD;PVV;CDA;60;25;35;10;5;10;20;15;70;10;20;25;10;5;;10;2,3;25;;20;;5;;;;;20;80;;;;133;1460;2990
Sittard-Geleen;1883;1883::SB5;Fanfarezaal St. Jan;6132CD;50,98605527;5,866790655;1536;2015;0,762282878;0;1;0;479;510;71;124;82;321;214;11;95;7;27;37;0;5;0;29;0;0;0;2;1;0;0;1;5;6;VVD;CDA;D66;45;25;20;;10;15;15;10;80;20;;15;5;5;;;1,9;30;25;5;;;;;;;;40;;20;;;1330;3280
Sittard-Geleen;1883;1883::SB6;Zorgcentrum de Kollenberg;6137AC;50,99573105;5,875623718;836;1080;0,774074074;0;1;0;244;119;46;110;93;168;108;10;69;1;40;43;0;0;1;21;0;0;1;2;0;0;0;5;1;3;CDA;VVD;PVV;75;15;60;;;;;75;80;20;;;;;;;;85;;;;;85;;;;;;;85;20;;;
Sittard-Geleen;1883;1883::SB7;Tafeltenniscentrum Sittard;6137PE;50,99941917;5,883194335;1094;1644;0,665450122;0;1;0;550;112;60;255;183;138;104;12;76;1;55;44;4;4;14;22;0;0;2;4;0;0;2;3;4;5;PVV;SP;CDA;45;25;25;15;5;10;10;10;90;;;20;10;5;;5;2,4;20;;20;;;;;;;;90;;;;142;1650;3100
Sittard-Geleen;1883;1883::SB8;Gemeenschapshuis Broeksittard;6137SR;51,00235647;5,893338889;1124;1777;0,63252673;0;0;1;653;69;48;404;126;129;57;11;111;1;30;57;8;4;46;20;0;0;0;2;0;0;0;3;5;4;PVV;CDA;SP;40;20;20;10;5;10;15;;90;10;;15;;;;10;3;15;10;;;;;;;;;90;;;;207;2060;5630
Sittard-Geleen;1883;1883::SB9;Oos Zittesj Hoes;6131GS;51,0005275;5,872235069;765;1366;0,560029283;0;0;1;601;124;38;158;91;155;73;4;40;0;23;36;1;2;3;16;0;0;0;0;0;0;0;3;5;1;PVV;CDA;VVD;180;55;120;;;;15;160;70;30;;155;130;20;;;1,2;155;;;155;;;;;;100;;155;155;;101;860;1500
Sittard-Geleen;1883;1883::SB10;Xonar;6132EL;50,99533693;5,88972138;757;1374;0,550946143;0;0;1;617;86;36;158;137;71;65;6;81;0;44;48;0;2;3;13;1;1;0;3;0;0;0;3;4;1;PVV;SP;VVD;40;20;15;;;10;15;;70;30;;15;;;;5;2,2;20;;;;20;;;;;;90;;;;137;1130;3350
Sittard-Geleen;1883;1883::SB11;Basisschool Lahrhof;6132GN;50,9957731;5,894144183;1577;1448;1;1;0;0;0;306;82;210;195;194;230;21;170;1;61;63;2;8;2;23;0;0;2;3;0;0;0;1;6;3;VVD;D66;PVV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sittard-Geleen;1883;1883::SB12;Zalencentrum De Oase;6137RX;50,99801561;5,888516003;1845;2150;0,858139535;0;1;0;305;301;79;338;281;218;234;18;177;2;86;53;0;6;6;35;0;1;1;5;0;0;1;3;1;4;PVV;VVD;SP;25;15;10;;;10;10;;50;30;20;15;10;;;;1,5;15;;15;;;;;;;;;;15;;93;1190;1790
Sittard-Geleen;1883;1883::SB13;Gemeenschapshuis De Baandert;6136JH;51,00274903;5,874767453;1740;2030;0,857142857;0;1;0;290;222;63;468;250;194;162;15;144;0;62;82;1;7;16;41;3;1;0;6;0;0;2;3;4;1;PVV;SP;VVD;30;15;15;;;10;10;;80;;;15;10;;;;1,9;15;;15;;;;;;;;90;;5;;117;1260;2880
Sittard-Geleen;1883;1883::SB14;DVO Sportpark Overhoven;6136XX;51,01215755;5,869010477;900;1156;0,778546713;0;1;0;256;126;38;186;133;125;78;8;83;1;24;52;2;1;9;25;1;1;0;1;0;0;3;3;4;1;PVV;SP;VVD;35;15;20;;;10;10;5;80;20;;15;5;5;;5;1,9;15;;;15;;;;;;;90;;;;133;1360;3200
Sittard-Geleen;1883;1883::SB15;Gemeenschapshuis Oos Kaar;6136AS;51,00703185;5,865186404;1429;1731;0,825534373;0;1;0;302;200;68;299;192;189;126;10;141;0;81;62;0;6;9;31;0;3;3;5;0;0;1;3;1;4;PVV;VVD;SP;35;20;20;5;;10;10;10;70;30;;15;;5;;;2,4;15;10;5;;;;;;;30;70;;;;174;2200;3430
Sittard-Geleen;1883;1883::SB16;Activiteitencentrum Sittard;6135EN;51,00479256;5,852022826;720;1096;0,656934307;0;1;0;376;59;31;177;130;96;68;1;67;1;29;37;1;1;6;14;0;0;0;2;0;0;0;3;4;5;PVV;SP;CDA;30;15;15;;10;5;5;10;60;;30;20;10;5;;;1,5;10;;;10;;;;;;;100;;;;162;1480;3400
Sittard-Geleen;1883;1883::SB17;Buurtcentrum Limbrichterveld;6135BN;51,00857126;5,853656367;1031;1588;0,649244332;0;0;1;557;68;47;300;205;68;84;8;88;1;34;58;0;4;22;24;0;0;0;8;3;0;2;3;4;8;PVV;SP;GL;55;25;25;10;;25;10;5;80;20;;30;15;10;5;;1,8;30;;;30;;;;;;30;80;;30;;76;;3320
Sittard-Geleen;1883;1883::SB18;Zorgcentrum Hoogstaete;6135JL;51,01113658;5,852998913;1672;2026;0,825271471;0;1;0;354;402;64;210;183;262;225;11;150;0;56;60;0;2;7;31;1;0;0;3;0;0;0;1;5;6;VVD;CDA;D66;205;50;155;;;;;205;80;20;;35;30;5;;;1,2;160;;;;;;;160;;40;;20;160;15;;0;1600
Sittard-Geleen;1883;1883::SB19;Basisschool De Lemborgh;6141LK;51,01011165;5,837687227;972;1070;0,908411215;0;1;0;98;216;53;103;74;196;169;12;67;0;29;31;0;2;1;13;0;0;2;3;0;0;0;1;5;6;VVD;CDA;D66;35;15;20;5;;10;15;;90;10;;15;;5;;5;2,6;15;;;;15;;;;;;90;;;;180;1690;3450
Sittard-Geleen;1883;1883::SB20;Gemeenschapshuis Limbricht;6141AG;51,01174987;5,839764603;814;1007;0,808341609;0;1;0;193;114;44;153;117;167;72;7;50;0;33;33;3;6;2;11;0;0;0;2;0;0;0;5;3;4;CDA;PVV;SP;20;10;10;;;5;;5;70;30;;10;;;;;2,4;10;;;5;;;;;;;;;;;195;2190;4400
Sittard-Geleen;1883;1883::SB21;Gemeenschapshuis 't Tuurhoes;6143BC;51,01309703;5,819891054;778;995;0,781909548;0;1;0;217;106;16;173;84;200;63;1;36;1;6;63;0;2;0;22;2;0;1;0;0;0;0;5;3;1;CDA;PVV;VVD;40;20;20;5;;10;15;5;90;;;20;10;5;;5;1,9;20;10;5;5;;;;;;;90;;;;215;2400;3440
Sittard-Geleen;1883;1883::SB22;Gemeenschapshuis 't Klaverblad;6142AD;51,00598014;5,823651239;902;1103;0,817769719;0;1;0;201;170;34;160;92;207;76;5;47;0;26;44;1;3;0;28;2;0;0;6;0;0;0;5;1;3;CDA;VVD;PVV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sittard-Geleen;1883;1883::SB23;Jeugdhuis Scouting Munstergeleen;6151BX;50,97173242;5,865960872;1320;1829;0,72170585;0;1;0;509;231;80;230;142;254;158;1;91;3;29;75;1;1;1;23;0;0;0;0;0;0;0;5;1;3;CDA;VVD;PVV;5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sittard-Geleen;1883;1883::SB24;Gemeenschapshuis 't Trefpunt;6151CD;50,97301506;5,863903706;1843;2014;0,91509434;0;1;0;171;308;72;433;210;288;178;12;142;0;53;84;1;9;3;43;0;0;1;3;0;0;0;3;1;5;PVV;VVD;CDA;35;10;20;;;5;5;15;90;;;20;10;5;;;1,7;20;;10;10;;;;;;;;;;;107;1240;2610
Sittard-Geleen;1883;1883::SB25;Stadswinkel Sittard-Geleen;6161GE;50,9691664;5,82713027;1842;1648;1;1;0;0;0;316;80;374;222;253;186;9;154;1;69;85;2;7;22;48;1;0;1;8;0;0;0;3;1;5;PVV;VVD;CDA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sittard-Geleen;1883;1883::SB26;Heemkundegebouw;6161XD;50,96857012;5,82014704;916;1265;0,724110672;0;1;0;349;94;33;284;122;74;77;2;64;0;38;62;1;8;36;15;1;0;1;3;0;0;0;3;4;1;PVV;SP;VVD;15;10;5;;;;5;5;60;40;;5;;5;;;2,3;5;;5;;;;;;;;;;;;119;1320;2700
Sittard-Geleen;1883;1883::SB27;VuMaasland;6162XZ;50,97598523;5,828706867;1177;2028;0,580374753;0;0;1;851;163;61;283;188;114;131;7;81;0;53;55;1;6;12;15;0;0;3;4;0;0;0;3;4;1;PVV;SP;VVD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sittard-Geleen;1883;1883::SB28;Wijksteunpunt Olympiastaete;6162ED;50,97312451;5,828707982;937;1695;0,55280236;0;0;1;758;133;60;181;97;163;78;12;73;0;33;66;3;5;4;16;1;0;0;4;2;0;1;3;5;1;PVV;CDA;VVD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sittard-Geleen;1883;1883::SB29;Basisschool de Springplank;6163XW;50,97688627;5,823328638;1193;1781;0,6698484;0;1;0;588;70;40;423;185;100;53;8;97;0;27;61;3;3;106;13;0;1;0;1;1;0;0;3;4;14;PVV;SP;DENK;10;5;;;;;;5;100;;;10;5;;;;1,3;;;;;;;;;;;;;;;;;
Sittard-Geleen;1883;1883::SB30;Gemeenschapshuis 't Volkshoes;6163BW;50,98345603;5,816820136;1645;1734;0,948673587;0;1;0;89;150;62;552;254;180;118;4;90;2;54;78;3;16;56;20;0;1;0;2;1;0;0;3;4;5;PVV;SP;CDA;85;35;50;15;5;25;25;15;70;10;20;45;20;10;10;5;1,9;45;;20;;25;;;;;70;30;30;25;;104;1190;2590
Sittard-Geleen;1883;1883::SB31;Basisschool 't Heuvelke;6163CH;50,98584713;5,81464352;944;1556;0,606683805;0;0;1;612;65;24;381;155;77;54;6;53;1;33;73;0;5;4;8;0;0;1;3;0;0;0;3;4;5;PVV;SP;CDA;20;10;10;;;;10;;50;40;;10;5;;;;1,9;10;5;;;;;;;;60;;;5;;114;2270;5260
Sittard-Geleen;1883;1883::SB32;Basisschool de Hoefer;6164GM;50,95774632;5,829275744;1295;2146;0,603448276;0;0;1;851;170;59;220;206;179;169;1;127;1;45;65;1;2;16;32;0;0;0;1;0;0;0;3;4;5;PVV;SP;CDA;20;10;10;;;;10;5;80;;;10;;5;;;2,4;10;;5;;;;;;;;;;;;151;1480;3520
Sittard-Geleen;1883;1883::SB33;WZC Bunderhof;6164EM;50,95268327;5,827759273;1242;1851;0,670988655;0;1;0;609;172;57;206;193;224;134;5;89;2;45;73;1;3;14;20;1;0;0;3;0;0;0;5;3;4;CDA;PVV;SP;50;15;40;;;;;50;90;10;;;;;;;;65;;;;;;65;;;100;;;65;35;;;
Sittard-Geleen;1883;1883::SB34;Wijksteunpunt Amusant;6164XR;50,95632296;5,82371355;1271;2008;0,632968127;0;0;1;737;156;42;332;198;117;113;9;108;2;56;66;3;6;30;28;0;0;0;2;1;0;1;3;4;1;PVV;SP;VVD;50;20;30;10;5;15;5;15;50;20;40;30;15;5;5;;1,6;25;;;25;;;;;;;;;25;;71;1810;1630
Sittard-Geleen;1883;1883::SB35;Basisschool de Kluis;6165SW;50,96307282;5,830932001;1829;1941;0,942297785;0;1;0;112;411;84;262;183;251;286;8;155;0;55;64;5;3;18;33;1;1;0;6;0;0;1;1;6;3;VVD;D66;PVV;40;20;20;;10;10;15;;90;;;15;;;;10;3,2;15;;10;;;;;;;;80;;;;207;2070;4110
Sittard-Geleen;1883;1883::SB36;SBO- De Blinker;6166XM;50,97173587;5,8355563;1006;1502;0,669773635;0;1;0;496;182;36;218;151;96;113;2;87;0;38;49;1;2;1;23;1;1;0;3;0;0;1;3;1;4;PVV;VVD;SP;50;20;30;10;;10;20;10;80;10;;25;5;10;;5;2,1;25;;15;;;;;10;;30;70;5;;;138;1150;3450
Sittard-Geleen;1883;1883::SB37;WZC Oud Geleen;6166CT;50,97032739;5,84384785;1139;1575;0,723174603;0;1;0;436;144;52;253;169;163;109;15;83;2;46;58;2;3;10;24;0;0;0;1;0;0;2;3;4;5;PVV;SP;CDA;115;35;80;;;5;10;90;90;10;;35;25;10;;;1,5;105;15;;;;;90;;;30;10;25;90;50;;900;2360
Sittard-Geleen;1883;1883::SB38;Basisschool de Driesprong;6166EG;50,97247439;5,840587802;1834;1778;1;1;0;0;0;353;87;255;251;278;242;9;117;0;71;102;3;1;13;41;1;0;1;6;0;0;0;1;5;3;VVD;CDA;PVV;45;25;20;5;5;;15;20;70;20;;20;;10;;;2,2;20;;;20;;;;;;;100;;;;133;1540;2840
Sittard-Geleen;1883;1883::SB39;Zuyderland Medisch Centrum;6162BG;50,98318904;5,844598206;1141;1824;0,625548246;0;0;1;683;204;43;183;138;149;161;8;105;1;43;44;1;6;22;23;2;1;1;4;0;0;1;1;3;6;VVD;PVV;D66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sittard-Geleen;1883;1883::SB40;Gemeenschapshuis Buchten;6122CK;51,04421149;5,809141951;1183;1370;0,86350365;0;1;0;187;153;36;318;154;229;85;11;59;2;27;52;6;6;0;35;0;0;4;3;0;0;0;3;5;4;PVV;CDA;SP;80;35;45;5;5;20;35;15;80;10;10;45;20;20;;5;1,8;45;5;;;40;;;;;40;60;10;;;128;1410;3000
Sittard-Geleen;1883;1883::SB41;Gemeenschapshuis Holtum;6123AL;51,04739272;5,824391355;813;1002;0,811377246;0;1;0;189;116;26;185;106;167;75;5;46;0;10;49;0;6;0;19;1;0;0;2;0;0;0;3;5;1;PVV;CDA;VVD;35;20;15;5;;10;10;5;90;;;15;5;5;;;2,4;15;10;;;;;;;;;80;;;;281;2220;3350
Sittard-Geleen;1883;1883::SB42;Stadsarchief Born;6121XK;51,03126959;5,810398226;1189;1669;0,712402636;0;1;0;480;199;52;241;157;187;112;6;94;0;41;56;3;4;5;27;0;0;1;1;0;0;0;3;1;5;PVV;VVD;CDA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sittard-Geleen;1883;1883::SB43;Gemeenschapshuis Born;6121JE;51,03250148;5,805664831;1489;1627;0,915181315;0;1;0;138;211;56;385;184;278;131;7;75;1;39;61;0;3;5;42;2;0;0;5;0;0;1;3;5;1;PVV;CDA;VVD;45;25;25;5;10;5;20;5;90;;10;20;5;5;;10;2,3;20;;;20;;;;;;;90;;;;142;1530;3710
Sittard-Geleen;1883;1883::SB44;Zorgcentrum Aldenhof;6121NZ;51,03830214;5,818965783;1216;1579;0,770107663;0;1;0;363;266;34;214;109;226;155;8;82;0;20;46;4;3;3;39;0;0;1;2;0;0;0;1;5;3;VVD;CDA;PVV;130;35;95;;;;;125;80;20;;20;15;5;;;1,3;105;;;;;;;105;;100;;100;105;5;113;480;2240
Sittard-Geleen;1883;1883::SB45;Harmoniezaal Obbicht;6125BE;51,02610223;5,782668246;1234;1511;0,816677697;0;1;0;277;180;25;293;163;242;118;4;61;0;36;79;3;2;0;24;0;0;0;1;0;0;0;3;5;1;PVV;CDA;VVD;25;15;10;;;5;10;;100;;;10;5;;;;2,2;15;10;;;;;;;;40;60;;;;180;2100;3850
Sittard-Geleen;1883;1883::SB46;Gemeenschapshuis Oos Hoes;6127BG;51,04030759;5,77444586;1146;1277;0,897415818;0;1;0;131;174;34;253;141;216;96;5;93;0;32;73;1;2;0;12;1;0;2;4;0;0;0;3;5;1;PVV;CDA;VVD;45;20;20;5;;5;20;5;90;10;;20;;10;;5;2,4;20;10;10;;;;;;;;90;;;;156;2090;3400
Sittard-Geleen;1883;1883::SB47;Zaal Aurora Grevenbicht;6127BL;51,04058228;5,77276008;945;1282;0,737129485;0;1;0;337;145;41;198;113;179;101;5;61;1;23;55;5;2;0;7;0;0;3;4;0;0;0;3;5;1;PVV;CDA;VVD;55;30;30;;;15;20;15;90;;10;30;10;10;;5;2;30;15;;;;15;;;;60;40;15;15;;144;1420;2770
Sluis;1714;1714::SB1;Verenigingsgebouw Pro Rege Oostburg;4501JA;51,32828156;3,485762006;1361;1715;0,793586006;0;1;0;354;251;101;238;178;208;122;29;87;22;33;52;0;8;0;25;2;1;0;2;0;0;1;1;3;5;VVD;PVV;CDA;20;10;10;;;10;5;;100;;;10;5;;;;1,8;20;10;10;;;;;;;;90;;;5;127;1280;1690
Sluis;1714;1714::SB2;KWL gebouw Oostburg;4501LC;51,328851;3,495918857;1361;1898;0,717070601;0;1;0;537;314;126;210;146;194;130;26;78;14;46;44;1;3;5;15;1;1;0;5;0;1;1;1;3;5;VVD;PVV;CDA;30;5;25;;;;;30;80;20;;25;20;5;;;1,3;25;;;;;;25;;;;;;25;;152;650;1950
Sluis;1714;1714::SB3;Multifunctioneel gebouw Zuidzande;4505AR;51,34116852;3,450732404;351;412;0,851941748;0;1;0;61;118;24;36;32;66;22;6;17;2;14;8;0;1;0;3;0;0;0;1;0;0;0;1;5;3;VVD;CDA;PVV;20;10;10;;;5;5;5;80;;;10;;;;;2,3;10;;5;;;;;;;;70;;;;149;1940;5040
Sluis;1714;1714::SB4;Verenigingsgebouw Cadzand;4506AG;51,36862549;3,407907756;463;548;0,844890511;0;1;0;85;166;35;73;40;43;36;2;29;4;15;13;1;1;0;5;0;0;0;0;0;0;0;1;3;5;VVD;PVV;CDA;10;;;;;;;;;;;;;;;;;10;5;;;;;;;;;;;;;113;1450;1060
Sluis;1714;1714::SB5;Dorpshuis Nieuwvliet;4504AG;51,37157219;3,471459207;286;315;0,907936508;0;1;0;29;105;9;31;17;43;28;8;20;3;6;9;1;0;0;4;0;0;0;1;0;0;0;1;5;3;VVD;CDA;PVV;;;;;;;;;;;;5;;;;;1,8;10;10;;;;;;;;;80;;;5;148;750;1110
Sluis;1714;1714::SB6;Multifunctioneel centrum 't Torentje Groede;4503AT;51,37778635;3,508321043;637;809;0,787391842;0;1;0;172;159;51;114;61;61;44;19;50;14;25;16;4;2;0;10;1;2;0;4;0;0;0;1;3;4;VVD;PVV;SP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sluis;1714;1714::SB7;Multifunctioneel centrum De Korre Breskens;4511JB;51,38925036;3,556874557;1467;2010;0,729850746;0;1;0;543;400;84;316;171;136;89;20;80;11;26;76;3;11;0;35;0;0;0;7;0;0;0;1;3;4;VVD;PVV;SP;60;25;35;10;5;10;15;20;80;20;;30;15;10;;10;2;30;;;;25;5;;;;60;40;20;;;144;1290;2580
Sluis;1714;1714::SB8;Hooge Platen Breskens;4511XX;51,39696252;3,555286669;1407;1727;0,814707585;0;1;0;320;316;104;272;183;142;88;29;66;9;39;90;0;10;0;50;0;2;0;4;1;1;0;1;3;4;VVD;PVV;SP;90;35;55;;;5;5;75;90;10;;65;40;20;;;1,4;70;;15;;;;;55;;80;20;50;55;10;172;1520;1910
Sluis;1714;1714::SB9;Dorpshuis Hoofdplaat;4513AR;51,36875272;3,661544458;446;596;0,748322148;0;1;0;150;90;27;107;53;74;20;11;13;8;9;23;0;3;0;6;1;0;0;1;0;0;0;3;1;5;PVV;VVD;CDA;35;20;20;5;;10;10;10;80;20;;15;5;5;;5;2,2;20;15;;;;;;;;;90;;;;163;1780;2870
Sluis;1714;1714::SB10;Emmaus IJzendijke;4515CW;51,31811074;3,61643793;1482;1867;0,793786824;0;1;0;385;365;111;228;161;241;118;17;83;26;43;57;1;6;1;20;0;1;0;2;0;1;0;1;5;3;VVD;CDA;PVV;95;35;65;;;10;5;80;80;20;;40;25;10;;;1,4;85;;;5;10;65;;;;30;20;20;65;10;;1420;2330
Sluis;1714;1714::SB11;Protestantse kerk Schoondijke;4507BH;51,3544998;3,555514023;853;1120;0,761607143;0;1;0;267;158;87;153;104;92;71;16;51;28;21;40;1;8;0;19;1;0;1;2;0;0;0;1;3;4;VVD;PVV;SP;30;15;15;5;;10;5;10;90;;;15;;5;;;2,3;15;;10;;;;;;;;80;;;;143;1590;3190
Sluis;1714;1714::SB12;Dorpshuis Waterlandkerkje;4508AC;51,31768442;3,556454848;370;411;0,900243309;0;1;0;41;105;26;47;32;50;27;5;20;20;22;4;4;2;0;6;0;0;0;0;0;0;0;1;5;3;VVD;CDA;PVV;10;5;5;;;;5;;100;;;5;;;;;1,4;15;10;;;;;;;;;80;;;5;135;1160;1600
